pred_ids,selfies,smiles,canonical_smiles,valid,pred_len_used,forced_len,decode_mode_effective,candidate_index,base_property,direction_variant,direction_space,decode_mode,seed_index,seed_band,seed_val_pos,step_index,step_signed,step_value_std,target_metric_name,confound_name,delta_prop_nominal,delta_step_std_effective,target_total_span_std,fixed_span_scale_vs_nominal,target_std_train,predicted_delta_prop_effective,benchmark_total_span_std_ref,sigma_std_used,MolWt,ExactMolWt,HeavyAtomCount,cLogP,TPSA,HBD,HBA,NumRotatableBonds,RingCount,AromaticRingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,BertzCT,QED,carbon_count,heteroatom_count,ring_count_struct,aromatic_ring_count_struct,functional_group_hits,functional_group_count,is_rdkit_valid,fingerprint_available,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy,seed_similarity,pred_from_confounds_MolWt,resid_MolWt,pred_from_confounds_ExactMolWt,resid_ExactMolWt,pred_from_confounds_HeavyAtomCount,resid_HeavyAtomCount,pred_from_confounds_cLogP,resid_cLogP,pred_from_confounds_TPSA,resid_TPSA,pred_from_confounds_HBD,resid_HBD,pred_from_confounds_HBA,resid_HBA,pred_from_confounds_NumRotatableBonds,resid_NumRotatableBonds,pred_from_confounds_RingCount,resid_RingCount,pred_from_confounds_AromaticRingCount,resid_AromaticRingCount,pred_from_confounds_FractionCSP3,resid_FractionCSP3,pred_from_confounds_NumSpiroAtoms,resid_NumSpiroAtoms,pred_from_confounds_NumBridgeheadAtoms,resid_NumBridgeheadAtoms,pred_from_confounds_BertzCT,resid_BertzCT,pred_from_confounds_QED,resid_QED,medoid_valid_count,medoid_unique_valid_count,medoid_avg_distance,medoid_candidate_index
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 61, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 34]",[N][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P][=C],N#CC1=CC=C(F)C=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2=C,C=C1CN(Cc2cn3cc(Cl)ccc3n2)CCN1c1cc(F)ccc1C#N,1,43,43.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,1,mid,59242,3,1.0,7.373126029968262,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,46.89553654977999,29.492504119873047,0.2,381.8420000000001,381.11565144400004,27.0,3.834380000000003,47.57000000000001,0.0,5.0,3.0,4.0,3.0,0.2,0.0,0.0,1037.5758260675068,0.6913439498119772,20.0,7.0,4.0,3.0,amine;nitrile,2,1,1,42.0,6.0,5.0,2.056548670930745,0.7377049180327869,380.93444318253137,0.9075568174687305,380.40795115340245,0.707700290597586,26.481533309969176,0.5184666900308237,3.6282479715994644,0.20613202840053857,73.31180380503146,-25.741803805031452,1.2249664263101914,-1.2249664263101914,5.028387326178278,-0.02838732617827766,5.310316588859798,-2.3103165888597976,3.2763855505369732,0.7236144494630268,2.610620721595776,0.38937927840422404,0.27224843829160605,-0.07224843829160604,0.004351484768999504,-0.004351484768999504,-0.013394322064805862,0.013394322064805862,887.6212384066735,149.95458766083334,0.600907552349848,0.09043639746212917,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 75, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 34]",[N][#C][C][=C][C][=C][Branch1][C][F][N][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P][=C],N#CC1=CC=C(F)N=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2=C,C=C1CN(Cc2cn3cc(Cl)ccc3n2)CCN1c1nc(F)ccc1C#N,1,43,43.0,fixed_length_seed_pred,0,TPSA,confound,standardized_latent,fixed_length_seed_pred,1,mid,59242,4,2.0,14.746252059936523,branch_token_count,branch_token_count,0.6828947201376766,7.373126029968262,29.492504119873047,68.6716929665608,2.7315788805507064,93.79107309955998,29.492504119873047,0.2,382.8300000000001,382.11090041200003,27.0,3.2293800000000017,60.46000000000001,0.0,6.0,3.0,4.0,3.0,0.21052631578947367,0.0,0.0,1037.5758260675068,0.6507457726914393,19.0,8.0,4.0,3.0,amine;nitrile,2,1,1,42.0,6.0,5.0,2.084451963412378,0.5909090909090909,381.6919222553573,1.1380777446427714,381.1528726771901,0.9580277348099457,26.464572876751078,0.5354271232489225,3.582519940649396,-0.35313994064939447,74.4651080258853,-14.005108025885292,1.2451666064802112,-1.2451666064802112,5.091290581500508,0.9087094184994919,5.220979589558777,-2.2209795895587767,3.2953399668479664,0.7046600331520336,2.6487990122953433,0.3512009877046567,0.2559141027315021,-0.04538778694202844,0.0031819517059719846,-0.0031819517059719846,-0.01799412111344874,0.01799412111344874,894.3374441372948,143.23838193021197,0.6048043586959587,0.04594141399548057,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 78, 34, 85, 85, 61, 75, 61, 61, 58, 53, 85, 61, 8, 52, 34, 75, 61, 34, 34, 61, 62, 61, 34, 61, 85, 3, 37, 78, 52, 61, 61, 85, 84, 2, 52, 61, 2, 2]",[N][#C][C][=C][C][=C][Branch1][C][O][=C][Ring1][Ring1][C][N][C][C][C@H1][Branch2][Ring1][C][#N][Branch1][=C][N][C][=C][=C][C][Cl][C][=C][C][Ring1][#Branch1][=N][O][Branch1][C][C][Ring1][P],N#CC=CC=C(O)CCNCC[C@H1](NNC=C=CCCl)CC,CC[C@H](CCNCCC(O)=CC=CC#N)NNC=C=CCCl,1,47,,free_length,0,TPSA,random,standardized_latent,free_length,1,mid,59242,0,-2.0,-14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,324.85600000000017,324.1716891,22.0,2.6582800000000004,80.11,4.0,5.0,12.0,0.0,0.0,0.5,0.0,0.0,407.8094893743561,0.08438081469941704,16.0,6.0,0.0,0.0,amine;nitrile,2,1,1,41.0,5.0,5.0,2.177209375346108,0.06521739130434782,384.5338317519818,-59.677831751981614,383.94550557437185,-59.77381647437187,26.52707104491865,-4.5270710449186495,3.4527935115589026,-0.7945135115589022,78.46795025493367,1.6420497450663305,1.3287357526707884,2.6712642473292116,5.410452486164886,-0.4104524861648864,5.236226294765437,6.763773705234563,3.4395545041055593,-3.4395545041055593,2.9115741107294757,-2.9115741107294757,0.17652843464895523,0.32347156535104477,-0.008212119319530278,0.008212119319530278,-0.06286025733920864,0.06286025733920864,929.2071180794724,-521.3976287051163,0.6107781551068024,-0.5263973404073854,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 78, 34, 85, 85, 61, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][O][=C][Ring1][Ring1][C][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC=CC=C(O)CCN1CCN(CC2=CN3C=C(Cl)C=CC3=N2)CC1,N#CC=CC=C(O)CCN1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,,free_length,0,TPSA,random,standardized_latent,free_length,1,mid,59242,1,-1.0,-7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,371.87200000000007,371.151288004,26.0,3.0170800000000018,67.8,1.0,6.0,6.0,3.0,2.0,0.3684210526315789,0.0,0.0,813.330625291119,0.47998654402763374,19.0,7.0,3.0,2.0,amine;nitrile,2,1,1,41.0,5.0,6.0,2.0293442995611555,0.4852941176470588,371.2135616493312,0.6584383506688596,370.73123597502723,0.42005202897274785,26.269007084389877,-0.26900708438987664,3.718170584770346,-0.7010905847703444,67.65634182306528,0.14365817693472138,1.1445285730848513,-0.14452857308485134,4.921756799553287,1.078243200446713,5.214048404240425,0.7859515957595749,3.6526854947792944,-0.6526854947792944,2.8236590747350987,-0.8236590747350987,0.26466818936081654,0.10375286327076239,0.008642769894212091,-0.008642769894212091,0.005926765209886442,-0.005926765209886442,904.3911640104039,-91.06053871928498,0.5974107260544145,-0.11742418202678073,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 61, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC1=CC=C(F)C=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2,N#Cc1ccc(F)cc1N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,,free_length,0,TPSA,random,standardized_latent,free_length,1,mid,59242,2,0.0,0.0,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,369.8310000000001,369.11565144400004,26.0,3.320680000000002,47.57000000000001,0.0,5.0,3.0,4.0,3.0,0.2631578947368421,0.0,0.0,955.3572609519384,0.7102320765602936,19.0,7.0,4.0,3.0,amine;nitrile,2,1,1,41.0,6.0,5.0,2.0614680286362272,1.0,370.6791840411771,-0.8481840411770349,370.1596695072754,-1.0440180632753595,25.718245350722185,0.2817546492778149,3.509567682920037,-0.188887682920035,71.65688147180227,-24.086881471802258,1.2017567636224822,-1.2017567636224822,4.908425902191716,0.09157409780828374,4.965229344455128,-1.9652293444551283,3.2410575105538504,0.7589424894461496,2.559196896719276,0.4408031032807238,0.27012829268150196,-0.006970397944659867,0.006741466887549827,-0.006741466887549827,-0.002030864887078175,0.002030864887078175,862.9405513662995,92.41670958563896,0.6117893076473301,0.09844276891296355,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 61, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC1=CC=C(F)C=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2,N#Cc1ccc(F)cc1N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,,free_length,0,TPSA,random,standardized_latent,free_length,1,mid,59242,3,1.0,7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,369.8310000000001,369.11565144400004,26.0,3.320680000000002,47.57000000000001,0.0,5.0,3.0,4.0,3.0,0.2631578947368421,0.0,0.0,955.3572609519384,0.7102320765602936,19.0,7.0,4.0,3.0,amine;nitrile,2,1,1,41.0,6.0,5.0,2.0614680286362272,1.0,370.6791840411771,-0.8481840411770349,370.1596695072754,-1.0440180632753595,25.718245350722185,0.2817546492778149,3.509567682920037,-0.188887682920035,71.65688147180227,-24.086881471802258,1.2017567636224822,-1.2017567636224822,4.908425902191716,0.09157409780828374,4.965229344455128,-1.9652293444551283,3.2410575105538504,0.7589424894461496,2.559196896719276,0.4408031032807238,0.27012829268150196,-0.006970397944659867,0.006741466887549827,-0.006741466887549827,-0.002030864887078175,0.002030864887078175,862.9405513662995,92.41670958563896,0.6117893076473301,0.09844276891296355,4,1,0.0,0
"[1, 75, 6, 61, 61, 61, 34, 34, 61, 62, 61, 61, 85, 3, 92, 61, 61, 34, 85, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 75, 85, 53, 34, 85, 4, 2, 61]",[N][#C][C][C][C][=C][=C][C][Cl][C][C][Ring1][#Branch1][S][C][C][=C][Ring1][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][N][Ring1][Branch2][=C][Ring1][#Branch2],N#CCCC=C=CCCl,N#CCCC=C=CCCl,1,40,,free_length,0,TPSA,random,standardized_latent,free_length,1,mid,59242,4,2.0,14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,141.601,141.034526936,9.0,2.2402800000000003,23.79,0.0,1.0,3.0,0.0,0.0,0.42857142857142855,0.0,0.0,139.9114705065293,0.3360510406664807,7.0,2.0,0.0,0.0,nitrile,1,1,1,37.0,4.0,5.0,1.900174819474075,0.07692307692307693,346.17074384200293,-204.56974384200294,345.727135779749,-204.692608843749,24.533446041477777,-15.533446041477777,3.5972284115551543,-1.356948411555154,61.611729654616525,-37.821729654616526,1.0642865373531423,-1.0642865373531423,4.5028270670442,-3.5028270670442003,5.447411733860266,-2.4474117338602657,3.2165640790043497,-3.2165640790043497,2.493922505343053,-2.493922505343053,0.31589445269469396,0.11267697587673459,0.0036817101030664594,-0.0036817101030664594,-0.010243756995181388,0.010243756995181388,797.4751453156928,-657.5636748091634,0.5956932668512414,-0.2596422261847606,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 78, 34, 85, 3, 61, 75, 61, 61, 58, 53, 85, 61, 8, 52, 34, 75, 61, 34, 34, 61, 62, 61, 34, 61, 85, 3, 37, 78, 52, 61, 61, 85, 84, 34]",[N][#C][C][=C][C][=C][Branch1][C][O][=C][Ring1][#Branch1][C][N][C][C][C@H1][Branch2][Ring1][C][#N][Branch1][=C][N][C][=C][=C][C][Cl][C][=C][C][Ring1][#Branch1][=N][O][Branch1][C][C][Ring1][P][=C],N#CC=CC=C(O)CCNCC[C@H1](NNC=C=CCCl)CC=C,C=CC[C@H](CCNCCC(O)=CC=CC#N)NNC=C=CCCl,1,43,43.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,1,mid,59242,0,-2.0,-14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,336.8670000000002,336.1716891,23.0,2.8243800000000014,80.11,4.0,5.0,13.0,0.0,0.0,0.4117647058823529,0.0,0.0,446.9202074357553,0.060758129701524145,17.0,6.0,0.0,0.0,amine;nitrile,2,1,1,42.0,6.0,4.0,2.1926859544936854,0.06382978723404255,393.93634378866204,-57.069343788661854,393.3091292113659,-57.13744011136595,26.746725763915283,-3.7467257639152827,3.3820904527132725,-0.557710452713271,83.63867688605026,-3.5286768860502633,1.400683442377356,2.599316557622644,5.490644688029712,-0.49064468802971195,5.3700429431093,7.6299570568907,3.055287992608454,-3.055287992608454,2.682489369479832,-2.682489369479832,0.19097402728997595,0.22079067859237697,-0.012011848089198494,0.012011848089198494,-0.08024804274491898,0.08024804274491898,909.6143619663724,-462.6941545306171,0.6126371483333721,-0.551879018631848,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 78, 34, 85, 85, 61, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][O][=C][Ring1][Ring1][C][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC=CC=C(O)CCN1CCN(CC2=CN3C=C(Cl)C=CC3=N2)CC1,N#CC=CC=C(O)CCN1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,43.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,1,mid,59242,1,-1.0,-7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,371.87200000000007,371.151288004,26.0,3.0170800000000018,67.8,1.0,6.0,6.0,3.0,2.0,0.3684210526315789,0.0,0.0,813.330625291119,0.47998654402763374,19.0,7.0,3.0,2.0,amine;nitrile,2,1,1,41.0,5.0,6.0,2.0293442995611555,0.4852941176470588,371.2135616493312,0.6584383506688596,370.73123597502723,0.42005202897274785,26.269007084389877,-0.26900708438987664,3.718170584770346,-0.7010905847703444,67.65634182306528,0.14365817693472138,1.1445285730848513,-0.14452857308485134,4.921756799553287,1.078243200446713,5.214048404240425,0.7859515957595749,3.6526854947792944,-0.6526854947792944,2.8236590747350987,-0.8236590747350987,0.26466818936081654,0.10375286327076239,0.008642769894212091,-0.008642769894212091,0.005926765209886442,-0.005926765209886442,904.3911640104039,-91.06053871928498,0.5974107260544145,-0.11742418202678073,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 61, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC1=CC=C(F)C=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2,N#Cc1ccc(F)cc1N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,43.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,1,mid,59242,2,0.0,0.0,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.1,369.8310000000001,369.11565144400004,26.0,3.320680000000002,47.57000000000001,0.0,5.0,3.0,4.0,3.0,0.2631578947368421,0.0,0.0,955.3572609519384,0.7102320765602936,19.0,7.0,4.0,3.0,amine;nitrile,2,1,1,41.0,6.0,5.0,2.0614680286362272,1.0,370.6791840411771,-0.8481840411770349,370.1596695072754,-1.0440180632753595,25.718245350722185,0.2817546492778149,3.509567682920037,-0.188887682920035,71.65688147180227,-24.086881471802258,1.2017567636224822,-1.2017567636224822,4.908425902191716,0.09157409780828374,4.965229344455128,-1.9652293444551283,3.2410575105538504,0.7589424894461496,2.559196896719276,0.4408031032807238,0.27012829268150196,-0.006970397944659867,0.006741466887549827,-0.006741466887549827,-0.002030864887078175,0.002030864887078175,862.9405513662995,92.41670958563896,0.6117893076473301,0.09844276891296355,4,1,0.0,0
"[1, 75, 6, 61, 34, 61, 34, 52, 61, 63, 61, 34, 85, 3, 75, 61, 61, 75, 53, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 61, 85, 3, 37, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][C][Ring1][P],N#CC1=CC=C(F)C=C1N2CCN(CC3=CN4C=C(Cl)C=CC4=N3)CC2,N#Cc1ccc(F)cc1N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1,43,43.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,1,mid,59242,3,1.0,7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,369.8310000000001,369.11565144400004,26.0,3.320680000000002,47.57000000000001,0.0,5.0,3.0,4.0,3.0,0.2631578947368421,0.0,0.0,955.3572609519384,0.7102320765602936,19.0,7.0,4.0,3.0,amine;nitrile,2,1,1,41.0,6.0,5.0,2.0614680286362272,1.0,370.6791840411771,-0.8481840411770349,370.1596695072754,-1.0440180632753595,25.718245350722185,0.2817546492778149,3.509567682920037,-0.188887682920035,71.65688147180227,-24.086881471802258,1.2017567636224822,-1.2017567636224822,4.908425902191716,0.09157409780828374,4.965229344455128,-1.9652293444551283,3.2410575105538504,0.7589424894461496,2.559196896719276,0.4408031032807238,0.27012829268150196,-0.006970397944659867,0.006741466887549827,-0.006741466887549827,-0.002030864887078175,0.002030864887078175,862.9405513662995,92.41670958563896,0.6117893076473301,0.09844276891296355,4,1,0.0,0
"[1, 75, 6, 61, 61, 61, 34, 34, 61, 62, 61, 61, 85, 3, 92, 61, 61, 34, 85, 85, 61, 61, 61, 34, 75, 61, 34, 52, 61, 62, 61, 34, 75, 85, 53, 34, 85, 4, 61, 61, 85, 84, 2]",[N][#C][C][C][C][=C][=C][C][Cl][C][C][Ring1][#Branch1][S][C][C][=C][Ring1][Ring1][C][C][C][=C][N][C][=C][Branch1][C][Cl][C][=C][N][Ring1][Branch2][=C][Ring1][#Branch2][C][C][Ring1][P],N#CCCC=C=CCCl,N#CCCC=C=CCCl,1,43,43.0,fixed_length_seed_pred,0,TPSA,random,standardized_latent,fixed_length_seed_pred,1,mid,59242,4,2.0,14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,,29.492504119873047,0.2,141.601,141.034526936,9.0,2.2402800000000003,23.79,0.0,1.0,3.0,0.0,0.0,0.42857142857142855,0.0,0.0,139.9114705065293,0.3360510406664807,7.0,2.0,0.0,0.0,nitrile,1,1,1,41.0,4.0,6.0,1.922950636418546,0.07692307692307693,379.0380026590447,-237.4370026590447,378.5868345930911,-237.55230765709112,27.212852902196676,-18.212852902196676,4.025432184897992,-1.785152184897992,65.2860838996469,-41.4960838996469,1.1106961731530571,-1.1106961731530571,4.923017559924998,-3.9230175599249977,6.196247275721397,-3.1962472757213973,3.7002884869595833,-3.7002884869595833,2.8721031601984794,-2.8721031601984794,0.3011041610772482,0.12746726749418036,0.002999706402307555,-0.002999706402307555,-0.01828413830720766,0.01828413830720766,917.1907634427464,-777.2792929362171,0.5653775313424722,-0.22932649067599142,4,1,0.0,0
"[1, 61, 61, 78, 61, 32, 61, 39, 61, 34, 72, 78, 61, 85, 52, 39, 2]",[C][C][O][C][=Branch1][C][=O][C][=C][NH1][O][C][Ring1][Branch1][=O],CCOC(=O)C1=C[NH1]OC1=O,CCOC(=O)c1c[nH]oc1=O,1,17,,free_length,0,TPSA,raw,standardized_latent,free_length,2,high,7040,0,-2.0,-14.746252059936523,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,-1842.8505009335204,29.492504119873047,0.1,157.12499999999997,157.037507704,11.0,0.1446,72.30000000000001,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.0,282.9869968096694,0.619713566034755,6.0,5.0,1.0,1.0,ester,1,1,1,15.0,2.0,1.0,1.8065071652616693,1.0,173.7246078948422,-16.599607894842222,173.33409506550623,-16.296587361506226,11.013943630604011,-0.013943630604011048,1.4907117467236868,-1.3461117467236867,39.71327057901934,32.586729420980674,0.8025452563877656,0.19745474361223436,2.5121909866663614,1.4878090133336386,1.7673811982098053,0.23261880179019467,1.2876564366970253,-0.28765643669702534,1.0167946571778719,-0.016794657177871875,0.32942256303520784,0.003910770298125477,0.0018893819513014273,-0.0018893819513014273,0.011887569618874824,-0.011887569618874824,239.62311843187337,43.36387837779603,0.7434167774009305,-0.12370321136617546,4,1,0.0,0
"[1, 61, 61, 78, 61, 32, 61, 39, 61, 34, 72, 78, 61, 85, 52, 39, 2]",[C][C][O][C][=Branch1][C][=O][C][=C][NH1][O][C][Ring1][Branch1][=O],CCOC(=O)C1=C[NH1]OC1=O,CCOC(=O)c1c[nH]oc1=O,1,17,,free_length,0,TPSA,raw,standardized_latent,free_length,2,high,7040,1,-1.0,-7.373126029968262,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,-921.4252504667602,29.492504119873047,0.1,157.12499999999997,157.037507704,11.0,0.1446,72.30000000000001,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.0,282.9869968096694,0.619713566034755,6.0,5.0,1.0,1.0,ester,1,1,1,15.0,2.0,1.0,1.8065071652616693,1.0,173.7246078948422,-16.599607894842222,173.33409506550623,-16.296587361506226,11.013943630604011,-0.013943630604011048,1.4907117467236868,-1.3461117467236867,39.71327057901934,32.586729420980674,0.8025452563877656,0.19745474361223436,2.5121909866663614,1.4878090133336386,1.7673811982098053,0.23261880179019467,1.2876564366970253,-0.28765643669702534,1.0167946571778719,-0.016794657177871875,0.32942256303520784,0.003910770298125477,0.0018893819513014273,-0.0018893819513014273,0.011887569618874824,-0.011887569618874824,239.62311843187337,43.36387837779603,0.7434167774009305,-0.12370321136617546,4,1,0.0,0
"[1, 61, 61, 78, 61, 32, 61, 39, 61, 34, 72, 78, 61, 85, 52, 39, 2]",[C][C][O][C][=Branch1][C][=O][C][=C][NH1][O][C][Ring1][Branch1][=O],CCOC(=O)C1=C[NH1]OC1=O,CCOC(=O)c1c[nH]oc1=O,1,17,,free_length,0,TPSA,raw,standardized_latent,free_length,2,high,7040,2,0.0,0.0,TPSA,branch_token_count,7.103822631615652,7.373126029968262,29.492504119873047,129.70836945814855,28.41529052646261,0.0,29.492504119873047,0.1,157.12499999999997,157.037507704,11.0,0.1446,72.30000000000001,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.0,282.9869968096694,0.619713566034755,6.0,5.0,1.0,1.0,ester,1,1,1,15.0,2.0,1.0,1.8065071652616693,1.0,173.7246078948422,-16.599607894842222,173.33409506550623,-16.296587361506226,11.013943630604011,-0.013943630604011048,1.4907117467236868,-1.3461117467236867,39.71327057901934,32.586729420980674,0.8025452563877656,0.19745474361223436,2.5121909866663614,1.4878090133336386,1.7673811982098053,0.23261880179019467,1.2876564366970253,-0.28765643669702534,1.0167946571778719,-0.016794657177871875,0.32942256303520784,0.003910770298125477,0.0018893819513014273,-0.0018893819513014273,0.011887569618874824,-0.011887569618874824,239.62311843187337,43.36387837779603,0.7434167774009305,-0.12370321136617546,4,1,0.0,0
